BMW;525;must;tagavedu;automaat;06/2005;diisel;2.5 560L/WBA NC51 32 (130 kW);191 874 km;6500 EUR;6000 EUR;https://www.auto24.ee/used/3048890
BMW;530;hall (SILBERGRAU METALLIC (A08));tagavedu;automaat;08/2003;diisel;3.0 M57TU (160 kW);356 000 km;6500 EUR;6000 EUR;https://www.auto24.ee/used/2997875
BMW;730;tumesinine met.;tagavedu;automaat;02/2003;diisel;3.0 TDI (160 kW);;7000 EUR;6000 EUR;https://www.auto24.ee/used/2627206
BMW;X3;must;nelikvedu;automaat;01/2006;bensiin;3.0 (170 kW);250 225 km ·;7000 EUR;6000 EUR;https://www.auto24.ee/used/2957105
BMW;X5;must met.;nelikvedu;automaat;01/2006;bensiin;4.4 V8 (235 kW);290 000 km;6500 EUR;6000 EUR;https://www.auto24.ee/used/3033348
BMW;318;must met.;tagavedu;automaat (Tiptronic);09/2007;bensiin;2.0 R4 (95 kW);167 500 km ·;6300 EUR;6100 EUR;https://www.auto24.ee/used/2992617
BMW;735;hõbedane met.;tagavedu;automaat;04/2004;bensiin;3.6 (200 kW);176 000 km ·;6190 EUR;;https://www.auto24.ee/used/3059354
BMW;X3;hall met.;nelikvedu;automaat;10/2007;diisel;3.0 TDI (160 kW);218 000 km ·;6190 EUR;;https://www.auto24.ee/used/3063825
BMW;530;must;tagavedu;automaat (Tiptronic);12/2004;diisel;3.0 R6 (160 kW);275 000 km;6999 EUR;6199 EUR;https://www.auto24.ee/used/3053880
BMW;320;must met.;tagavedu;automaat;08/2005;diisel;2.0 r4 (120 kW);250 000 km ·;7000 EUR;6200 EUR;https://www.auto24.ee/used/2931713
BMW;325;hall met.;tagavedu;manuaal (6);05/2005;bensiin;2.5 r6 (160 kW);295 500 km ·;6500 EUR;6200 EUR;https://www.auto24.ee/used/3062515
BMW;330;must met. (BLACK SAPPHIRE METALLIC (475));tagavedu;automaat (Tiptronic);03/2006;diisel;3.0 R6 (170 kW);400 000 km ·;7400 EUR;6200 EUR;https://www.auto24.ee/used/2980206
BMW;520;;tagavedu;automaat;05/2008;diisel;2.0 (130 kW);282 000 km ·;6200 EUR;;https://www.auto24.ee/used/2932184
BMW;520;tumehall met. (Platingrau Metallic);tagavedu;automaat;12/2009;diisel;2.0 (130 kW);323 000 km;7000 EUR;6200 EUR;https://www.auto24.ee/used/3044126
BMW;525;hall met.;tagavedu;automaat;01/2008;diisel;3.0 (145 kW);256 000 km ·;8000 EUR;6200 EUR;https://www.auto24.ee/used/3061024
BMW;Z4;must;tagavedu;manuaal;03/2003;bensiin;2.5 (141 kW);170 000 km;8000 EUR;6200 EUR;https://www.auto24.ee/used/3016719
BMW;320;hõbedane met.;tagavedu;manuaal;12/2007;diisel;2.0 (130 kW);243 000 km;6700 EUR;6250 EUR;https://www.auto24.ee/used/2761207
BMW;320;must;tagavedu;automaat;08/2005;diisel;2.0 (120 kW);230 000 km;6299 EUR;;https://www.auto24.ee/used/3003051
BMW;320;must met.;tagavedu;automaat;08/2008;diisel;2.0 (120 kW);310 000 km;7000 EUR;6300 EUR;https://www.auto24.ee/used/2645804
BMW;525;helebeež;tagavedu;automaat;05/2008;diisel;2.5 (145 kW);317 000 km;7500 EUR;6300 EUR;https://www.auto24.ee/used/2673665
BMW;525;tumesinine met.;tagavedu;automaat;02/2005;diisel;2.5 (130 kW);412 000 km ·;6300 EUR;;https://www.auto24.ee/used/3023040
BMW;X3;kuldne;nelikvedu;automaat;02/2007;diisel;3.0 (160 kW);300 000 km ·;;6300 EUR;https://www.auto24.ee/used/2917972
BMW;525;must met. (Panther Black);tagavedu;automaat;07/2006;diisel;2.5 d (130 kW);209 105 km ·;6390 EUR;;https://www.auto24.ee/used/3060017
BMW;330;must met.;nelikvedu;manuaal;03/2006;diisel;3.0 R6 (170 kW);361 500 km ·;6600 EUR;6400 EUR;https://www.auto24.ee/used/3058258
BMW;530;must;nelikvedu;automaat;05/2007;diisel;3.0 (173 kW);359 000 km;7200 EUR;6400 EUR;https://www.auto24.ee/used/3052303
BMW;316;must met.;tagavedu;manuaal;2010;diisel;2.0 d (85 kW);158 000 km;6490 EUR;;https://www.auto24.ee/used/2972418
BMW;330;tumesinine;tagavedu;manuaal;11/2006;diisel;3.0 (170 kW);256 000 km;7100 EUR;6490 EUR;https://www.auto24.ee/used/2719545
BMW;523;hõbedane met.;tagavedu;manuaal (6-ne);2008;bensiin;2.5 (140 kW);259 000 km ·;6490 EUR;;https://www.auto24.ee/used/3038090
BMW;525;tumesinine met.;tagavedu;automaat;10/2007;diisel;3.0 (145 kW);346 700 km;7290 EUR;6490 EUR;https://www.auto24.ee/used/3048271
BMW;535;tumesinine met. (CARBONSCHWARZ METALLIC);tagavedu;automaat;04/2006;diisel;3.0 (200 kW);267 000 km ·;7300 EUR;6490 EUR;https://www.auto24.ee/used/3055455
BMW;330;hõbedane met.;tagavedu;automaat;11/2008;diisel;3.0 D (170 kW);337 000 km;6499 EUR;;https://www.auto24.ee/used/3058392
BMW;530;hõbedane;tagavedu;automaat;11/2007;diisel;3.0 (173 kW);305 000 km;7500 EUR;6499 EUR;https://www.auto24.ee/used/2921047
BMW;X5;must;nelikvedu;automaat;06/2004;diisel;3.0 (190 kW);;7000 EUR;6499 EUR;https://www.auto24.ee/used/2883573
BMW;320;must met.;tagavedu;automaat;04/2008;diisel;2.0 (130 kW);147 000 km;6800 EUR;6500 EUR;https://www.auto24.ee/used/3026650
BMW;320;must met.;tagavedu;manuaal (6 käiguline);10/2010;diisel;2.0 TD (135 kW);131 000 km ·;8000 EUR;6500 EUR;https://www.auto24.ee/used/3036057
BMW;330;tumehall met.;nelikvedu;automaat;02/2006;diisel;3.0 (170 kW);266 400 km;6500 EUR;;https://www.auto24.ee/used/3054629
BMW;330;tumehall (Grafit Grau);nelikvedu;automaat (Steptronic);05/2007;diisel;3.0 R6 (170 kW);295 000 km ·;;6500 EUR;https://www.auto24.ee/used/1799241
BMW;330;;nelikvedu;automaat;08/2008;diisel;3.0 Tdi (170 kW);;8000 EUR;6500 EUR;https://www.auto24.ee/used/2967087
BMW;520;tumesinine met.;tagavedu;automaat;03/2008;diisel;2.0 R4 (130 kW);299 650 km;7000 EUR;6500 EUR;https://www.auto24.ee/used/3002606
BMW;520;must (BLACK SAPPHIRE METALLIC (475));tagavedu;manuaal (6-käiku);11/2008;diisel;2.0 (130 kW);198 800 km ·;7000 EUR;6500 EUR;https://www.auto24.ee/used/3054291
BMW;525;must;tagavedu;manuaal;06/2008;diisel;3.0 (145 kW);315 345 km;6500 EUR;;https://www.auto24.ee/used/3057207
BMW;525;sinine met.;nelikvedu;automaat;2008;diisel;3.0 R6 (145 kW);265 000 km;8000 EUR;6500 EUR;https://www.auto24.ee/used/2985978
BMW;525;hõbedane met.;nelikvedu;automaat;12/2007;diisel;3.0 LCI (145 kW);335 560 km ·;6500 EUR;;https://www.auto24.ee/used/3057599
BMW;530;;nelikvedu;automaat;12/2007;diisel;3.0 (173 kW);410 000 km;7000 EUR;6500 EUR;https://www.auto24.ee/used/3015292
BMW;530;hõbedane met.;tagavedu;automaat;03/2007;diisel;3.0 TDI (170 kW);272 145 km;6500 EUR;;https://www.auto24.ee/used/2913041
BMW;535;must (BLACK SAPPHIRE METALLIC);tagavedu;automaat;10/2005;diisel;3.0 R6 (200 kW);264 000 km;6500 EUR;;https://www.auto24.ee/used/3044091
BMW;535;sinine (Mystic blau);tagavedu;automaat;04/2005;diisel;3.0 (200 kW);204 000 km;7500 EUR;6550 EUR;https://www.auto24.ee/used/3031242
BMW;520;must;tagavedu;manuaal;06/2008;bensiin;2.0 (125 kW);228 500 km ·;7000 EUR;6590 EUR;https://www.auto24.ee/used/2349935
BMW;325;hõbedane met. (TITANSILBER METALLIC);tagavedu;automaat;05/2008;diisel;3.0 D R6 (145 kW);245 000 km;7300 EUR;6599 EUR;https://www.auto24.ee/used/2995210
BMW;520;must met.;tagavedu;manuaal (6-käiku);06/2006;diisel;2.0 TDI (120 kW);207 500 km;7199 EUR;6599 EUR;https://www.auto24.ee/used/2374682
BMW;520;must met.;tagavedu;automaat;04/2008;diisel;2.0 (130 kW);278 960 km;6599 EUR;;https://www.auto24.ee/used/3041227
BMW;525;tumehall met.;tagavedu;automaat;02/2005;diisel;2.5 TDI R6 (120 kW);179 400 km;7199 EUR;6599 EUR;https://www.auto24.ee/used/2683489
BMW;X3;hall met.;nelikvedu;automaat (Tiptronic);10/2005;diisel;3.0 (160 kW);149 240 km ·;7400 EUR;6650 EUR;https://www.auto24.ee/used/3052908
BMW;320;must;nelikvedu;manuaal;10/2008;diisel;2.0 (130 kW);232 000 km;7000 EUR;6690 EUR;https://www.auto24.ee/used/3063391
BMW;X5;must met.;nelikvedu;automaat;03/2007;diisel;3.0 (160 kW);276 066 km ·;7200 EUR;6690 EUR;https://www.auto24.ee/used/3061986
BMW;530;tumesinine (Carbonswarch);nelikvedu;automaat;03/2007;diisel;3.0 (170 kW);270 000 km;8000 EUR;6699 EUR;https://www.auto24.ee/used/2985657
BMW;535;must met. (CARBONSWARZ METALLIC);tagavedu;automaat;12/2004;diisel;3.0 (200 kW);319 500 km;8000 EUR;6699 EUR;https://www.auto24.ee/used/2997328
BMW;320;tumesinine met. (Carbonschwarz Metall);tagavedu;manuaal (6-käiguline);04/2008;diisel;2.0 (120 kW);263 000 km ·;6999 EUR;6700 EUR;https://www.auto24.ee/used/2981818
BMW;325;;tagavedu;automaat;11/2007;diisel;3.0 (145 kW);;6700 EUR;;https://www.auto24.ee/used/3052329
BMW;525;hõbedane;tagavedu;automaat;01/2007;bensiin;2.5 (160 kW);131 000 km;7000 EUR;6700 EUR;https://www.auto24.ee/used/3064181
BMW;530;must met.;tagavedu;automaat;09/2007;diisel;3.0 TDI (170 kW);205 000 km;7500 EUR;6700 EUR;https://www.auto24.ee/used/2995105
BMW;740;tumesinine met. (Carbon black);;automaat;03/1993;bensiin;4.0 V8 (210 kW);;8000 EUR;6700 EUR;https://www.auto24.ee/used/3045798
BMW;745;must;tagavedu;automaat;11/2005;diisel;4.4 V8 (242 kW);390 000 km;9000 EUR;6700 EUR;https://www.auto24.ee/used/2970764
BMW;520;tumehall met.;tagavedu;manuaal;03/2008;diisel;2.0 (120 kW);271 200 km ·;7950 EUR;6750 EUR;https://www.auto24.ee/used/2748942
BMW;525;helebeež met. (OLIVIN METALLIC (349));tagavedu;automaat (Steptronic);05/2005;bensiin;2.5 i R6 (160 kW);164 800 km ·;;6750 EUR;https://www.auto24.ee/used/3046428
BMW;318;hall met.;tagavedu;automaat;05/2009;diisel;2.0 (100 kW);258 354 km;6799 EUR;;https://www.auto24.ee/used/3041771
BMW;525;hall met.;tagavedu;automaat;08/2008;diisel;2.5 (120 kW);248 948 km;6799 EUR;;https://www.auto24.ee/used/3041235
BMW;525;must met. (CARBONSCHWARZ METALLIC (416));tagavedu;manuaal;07/2005;diisel;2.5 R6 (130 kW);201 000 km;7700 EUR;6800 EUR;https://www.auto24.ee/used/3049260
BMW;116;must met.;tagavedu;manuaal;06/2010;diisel;2.0 TDI (85 kW);171 700 km;7000 EUR;6900 EUR;https://www.auto24.ee/used/3006324
BMW;318;must;tagavedu;manuaal;04/2008;diisel;2.0 (105 kW);156 000 km ·;6900 EUR;;https://www.auto24.ee/used/3057345
BMW;325;beež met.;tagavedu;automaat;06/2007;diisel;2.5 (145 kW);195 000 km;7500 EUR;6900 EUR;https://www.auto24.ee/used/2899339
BMW;328;kuldne met.;nelikvedu;automaat;03/2007;bensiin;3.0 (172 kW);127 800 km;8000 EUR;6900 EUR;https://www.auto24.ee/used/2912200
BMW;330;hõbedane met.;tagavedu;automaat;01/2008;diisel;3.0 (170 kW);;6900 EUR;;https://www.auto24.ee/used/2644416
BMW;330;hall;tagavedu;manuaal;04/2005;bensiin;3.0 (190 kW);327 000 km;6900 EUR;;https://www.auto24.ee/used/3054425
BMW;330;tumesinine;nelikvedu;automaat;07/2008;diisel;3.0 (170 kW);248 300 km;6900 EUR;;https://www.auto24.ee/used/3063436
BMW;520;hõbedane met.;tagavedu;automaat;04/2009;diisel;2.0 (130 kW);243 000 km;7300 EUR;6900 EUR;https://www.auto24.ee/used/3061892
BMW;545;must;tagavedu;automaat;08/2004;bensiin;4.4 V8 (245 kW);211 028 km;8000 EUR;6900 EUR;https://www.auto24.ee/used/3053706
BMW;X3;hall met.;nelikvedu;automaat;02/2008;diisel;2.0 (130 kW);238 000 km;7500 EUR;6900 EUR;https://www.auto24.ee/used/3028119
BMW;116;tumehall met.;tagavedu;manuaal (6 käiku);06/2011;diisel;2.0 (85 kW);161 000 km ·;7790 EUR;6990 EUR;https://www.auto24.ee/used/2929206
BMW;320;hall;tagavedu;manuaal;05/2008;diisel;2.0 (130 kW);;9900 EUR;6990 EUR;https://www.auto24.ee/used/3045638
BMW;330;hõbedane met.;nelikvedu;automaat;2006;diisel;3.0 (170 kW);158 300 km ·;7490 EUR;6990 EUR;https://www.auto24.ee/used/3040456
BMW;525;tumesinine met.;tagavedu;manuaal;09/2006;diisel;2.5 (120 kW);229 300 km ·;8000 EUR;6990 EUR;https://www.auto24.ee/used/2545892
BMW;525;roheline met.;tagavedu;automaat;11/1985;bensiin;2.7 (90 kW);190 000 km ·;6990 EUR;;https://www.auto24.ee/used/2813949
BMW;530;tumehall met. (TITANGRAU MET.);tagavedu;automaat;08/2006;bensiin;3.0 (190 kW);227 000 km;6990 EUR;;https://www.auto24.ee/used/2857187
BMW;530;tumehall met.;tagavedu;automaat;06/2007;diisel;3.0 (173 kW);187 300 km ·;6990 EUR;;https://www.auto24.ee/used/3040462
BMW;530;must met.;tagavedu;automaat (steptronic);05/2006;diisel;3.0 D (170 kW);273 000 km ·;7490 EUR;6990 EUR;https://www.auto24.ee/used/3038285
BMW;730;hõbedane met.;tagavedu;automaat;01/2005;diisel;3.0 TDI (160 kW);299 800 km ·;7990 EUR;6990 EUR;https://www.auto24.ee/used/1768209
BMW;730;hall met.;tagavedu;automaat;05/2006;diisel;3.0 (155 kW);315 000 km ·;8000 EUR;6990 EUR;https://www.auto24.ee/used/2843779
BMW;750;hall met.;tagavedu;automaat;11/2005;bensiin;4.8 (270 kW);253 000 km ·;8888 EUR;6990 EUR;https://www.auto24.ee/used/2621691
BMW;318;hall met.;tagavedu;manuaal;06/2009;diisel;2.0 (105 kW);206 800 km;7500 EUR;6999 EUR;https://www.auto24.ee/used/3042542
BMW;320;tumesinine met.;tagavedu;automaat;06/2009;diisel;2.0 (130 kW);284 000 km ·;8300 EUR;6999 EUR;https://www.auto24.ee/used/3034801
BMW;320;hall met. (Space Grey);tagavedu;manuaal;09/2009;diisel;2.0 (130 kW);215 000 km;7500 EUR;6999 EUR;https://www.auto24.ee/used/3038166
BMW;320;hall;tagavedu;automaat;12/2007;diisel;2.0 (130 kW);276 000 km;7500 EUR;6999 EUR;https://www.auto24.ee/used/3048437
BMW;330;tumesinine met. (MONACOBLAU);nelikvedu;automaat (Tiptronic);12/2007;diisel;3.0 R6 (170 kW);192 350 km ·;6999 EUR;;https://www.auto24.ee/used/3047442
BMW;520;tumehall met.;tagavedu;manuaal;09/1986;bensiin;2.0 R6 (95 kW);281 000 km ·;7900 EUR;6999 EUR;https://www.auto24.ee/used/2973821
BMW;525;must met.;tagavedu;automaat;05/2008;diisel;3.0 D (145 kW);228 900 km ·;7200 EUR;6999 EUR;https://www.auto24.ee/used/3057641
BMW;525;must met.;tagavedu;automaat;05/2008;diisel;3.0 (145 kW);228 300 km ·;7200 EUR;6999 EUR;https://www.auto24.ee/used/3061204
BMW;530;hall met.;nelikvedu;automaat;02/2008;diisel;3.0 (220 kW);249 000 km ·;8000 EUR;6999 EUR;https://www.auto24.ee/used/3057463
BMW;730;must;tagavedu;automaat;04/2006;diisel;3.0 (170 kW);322 000 km;7999 EUR;6999 EUR;https://www.auto24.ee/used/3025252
BMW;730;hall met.;tagavedu;automaat;02/2006;diisel;3.0 R6 (170 kW);470 000 km ·;7499 EUR;6999 EUR;https://www.auto24.ee/used/2912620
BMW;730;must met.;tagavedu;automaat;06/2004;diisel;3.0 R6 (160 kW);278 000 km;6999 EUR;;https://www.auto24.ee/used/3017739
BMW;330;hall;nelikvedu;automaat;08/2006;diisel;3.0 (170 kW);189 500 km;7000 EUR;;https://www.auto24.ee/used/3051646
BMW;520;valge;tagavedu;automaat;04/2009;diisel;2.0 D (130 kW);381 000 km ·;;7000 EUR;https://www.auto24.ee/used/3024612
BMW;520;sinine met. (LE-MANS-BLAU);tagavedu;automaat;11/2008;diisel;2.0 (130 kW);265 000 km ·;8200 EUR;7000 EUR;https://www.auto24.ee/used/3049238
BMW;525;must met.;tagavedu;automaat;05/2007;diisel;3.0 LCI Shadowline (145 kW);;8000 EUR;7000 EUR;https://www.auto24.ee/used/3024050
BMW;525;must (Carbon Black);tagavedu;manuaal;06/2007;diisel;3.0 (145 kW);252 000 km ·;7500 EUR;7000 EUR;https://www.auto24.ee/used/2991942
BMW;530;tumesinine;tagavedu;automaat;03/2008;diisel;3.0 R6 (173 kW);379 000 km;7500 EUR;7000 EUR;https://www.auto24.ee/used/3060359
BMW;730;must;tagavedu;automaat;05/2006;diisel;3.0 (170 kW);344 000 km;10 000 EUR;7000 EUR;https://www.auto24.ee/used/3027406
BMW;730;hõbedane;tagavedu;automaat;07/2007;diisel;3.0 (170 kW);;;7000 EUR;https://www.auto24.ee/used/3063837
BMW;530;must (black sapphire metallic);nelikvedu;automaat;06/2006;diisel;3.0 (170 kW);270 500 km;7700 EUR;7100 EUR;https://www.auto24.ee/used/3063484
BMW;530;must;tagavedu;automaat;08/2007;diisel;3.0 (173 kW);256 600 km;7900 EUR;7100 EUR;https://www.auto24.ee/used/3049309
BMW;520;hõbedane met.;tagavedu;automaat;10/2008;bensiin;2.0 (125 kW);164 000 km ·;7190 EUR;;https://www.auto24.ee/used/3059298
BMW;730;must met. (BLACK SAPPHIRE METALLIC (475));tagavedu;automaat;05/2005;diisel;3.0 (170 kW);280 400 km;7190 EUR;;https://www.auto24.ee/used/3022842
BMW;320;hall met.;tagavedu;automaat;06/2008;bensiin;2.0 (125 kW);175 100 km ·;7999 EUR;7199 EUR;https://www.auto24.ee/used/3035823
BMW;525;tumesinine met.;tagavedu;automaat;05/2008;diisel;3.0 d (145 kW);274 000 km;7600 EUR;7199 EUR;https://www.auto24.ee/used/3054424
BMW;320;must;tagavedu;automaat;07/2008;diisel;2.0 R4 (130 kW);258 000 km;7500 EUR;7200 EUR;https://www.auto24.ee/used/3010445
BMW;328;must;nelikvedu;automaat;04/2007;bensiin;3.0 R6 (172 kW);131 000 km;7900 EUR;7200 EUR;https://www.auto24.ee/used/3009882
BMW;X5;hall met.;nelikvedu;automaat;11/2004;diisel;3.0 (160 kW);238 000 km;7500 EUR;7200 EUR;https://www.auto24.ee/used/3049289
BMW;520;must met.;tagavedu;manuaal (6 käiku);04/2010;diisel;2.0 (120 kW);258 000 km ·;7250 EUR;;https://www.auto24.ee/used/2997198
BMW;116;helehall;tagavedu;manuaal;06/2010;bensiin;1.6 (85 kW);80 120 km ·;8500 EUR;7300 EUR;https://www.auto24.ee/used/2915451
BMW;330;must;nelikvedu;automaat;07/2007;diisel;3.0 (170 kW);285 000 km;8000 EUR;7300 EUR;https://www.auto24.ee/used/2951622
BMW;530;must met.;nelikvedu;automaat (Tiptronic);03/2007;diisel;3.0 (173 kW);212 000 km;8000 EUR;7300 EUR;https://www.auto24.ee/used/3019333
BMW;530;must met. (schwarz carbon);tagavedu;automaat (tiptronic);2007;diisel;3.0 (170 kW);214 100 km;8900 EUR;7300 EUR;https://www.auto24.ee/used/1453455
BMW;535;tumesinine;tagavedu;automaat;10/2004;diisel;3.0 (200 kW);;7300 EUR;;https://www.auto24.ee/used/3061202
BMW;525;must met.;tagavedu;automaat (STEPTRONIC);07/2009;diisel;3.0 Tdi (145 kW);253 573 km ·;8350 EUR;7390 EUR;https://www.auto24.ee/used/3029761
BMW;730;hall met.;tagavedu;automaat;06/2005;diisel;3.0 (170 kW);310 000 km;8000 EUR;7399 EUR;https://www.auto24.ee/used/3036601
BMW;318;must met. (BLACK SAPPHIRE METALLIC (475));tagavedu;manuaal (6k);2009;diisel;2.0 d (105 kW);228 300 km;7400 EUR;;https://www.auto24.ee/used/3056384
BMW;330;must;nelikvedu;manuaal;01/2008;bensiin;3.0 R6 (200 kW);260 000 km ·;7900 EUR;7400 EUR;https://www.auto24.ee/used/2984825
BMW;530;valge met.;nelikvedu;automaat;02/2008;diisel;3.0 (173 kW);258 731 km ·;8000 EUR;7400 EUR;https://www.auto24.ee/used/3063317
BMW;730;tumesinine met. (Monacoblau Metallic);tagavedu;automaat;04/2005;diisel;3.0 R6 (170 kW);236 000 km;8500 EUR;7400 EUR;https://www.auto24.ee/used/2987853
BMW;318;must met.;tagavedu;manuaal (6-käiku);12/2009;diisel;2.0 D;208 000 km;8000 EUR;7490 EUR;https://www.auto24.ee/used/2901501
BMW;530;must met.;tagavedu;automaat;05/2008;diisel;3.0 (173 kW);312 000 km;7490 EUR;;https://www.auto24.ee/used/2881315
BMW;530;must met.;nelikvedu;automaat (Tiptronic);03/2010;diisel;3.0 (173 kW);355 238 km ·;7770 EUR;7490 EUR;https://www.auto24.ee/used/2990452
BMW;535;tumesinine met. (CARBONSCHWARZ);tagavedu;automaat;04/2006;diisel;3.0 D (200 kW);238 000 km;7990 EUR;7490 EUR;https://www.auto24.ee/used/3028407
BMW;320;hall met.;tagavedu;automaat;09/2007;diisel;2.0 (130 kW);148 000 km ·;9500 EUR;7499 EUR;https://www.auto24.ee/used/2958766
BMW;330;must;nelikvedu;automaat;07/2007;diisel;3.0 (170 kW);231 000 km ·;7700 EUR;7499 EUR;https://www.auto24.ee/used/3042908
BMW;525;must;tagavedu;automaat;01/2010;diisel;3.0 (145 kW);277 055 km ·;7999 EUR;7499 EUR;https://www.auto24.ee/used/3054526
BMW;645;hall met.;tagavedu;automaat;09/2005;bensiin;4.4 (242 kW);243 000 km;7499 EUR;;https://www.auto24.ee/used/2898525
BMW;320;must met.;tagavedu;manuaal;02/2009;diisel;2.0 D (130 kW);243 123 km;8100 EUR;7500 EUR;https://www.auto24.ee/used/3004657
BMW;325;must met.;tagavedu;manuaal;10/2008;diisel;3.0 R6 M57 (145 kW);202 900 km ·;7900 EUR;7500 EUR;https://www.auto24.ee/used/3058479
BMW;525;must met.;tagavedu;automaat;06/2007;diisel;3.0 (145 kW);;8500 EUR;7500 EUR;https://www.auto24.ee/used/3059358
BMW;525;must;tagavedu;automaat;06/2007;diisel;3.0 (145 kW);336 500 km;7500 EUR;;https://www.auto24.ee/used/3058397
BMW;525;tumehall met. (PLATINGRAU METALLIC);nelikvedu;automaat;04/2009;diisel;3.0 R6 (145 kW);397 000 km;8500 EUR;7500 EUR;https://www.auto24.ee/used/3061747
BMW;530;hall met.;nelikvedu;automaat;02/2008;diisel;3.0 XD (173 kW);242 000 km;9500 EUR;7500 EUR;https://www.auto24.ee/used/2814162
BMW;530;must met.;nelikvedu;automaat;09/2007;diisel;3.0 R6 (173 kW);299 750 km;9000 EUR;7500 EUR;https://www.auto24.ee/used/3050930
BMW;745;tumesinine met.;tagavedu;automaat;02/2006;diisel;4.4 (242 kW);;7500 EUR;;https://www.auto24.ee/used/3040600
BMW;335;hall met. (Titansilber Metallic);tagavedu;automaat (6-Käiguline);12/2006;diisel;3.0 R6 (210 kW);278 000 km ·;8000 EUR;7590 EUR;https://www.auto24.ee/used/3048315
BMW;525;must met.;tagavedu;automaat;07/2005;diisel;2.5 (130 kW);205 000 km ·;7590 EUR;;https://www.auto24.ee/used/2988737
BMW;325;must;tagavedu;automaat;11/2007;bensiin;2.5 (160 kW);143 900 km ·;7599 EUR;;https://www.auto24.ee/used/3044256
BMW;530;must met. (Black Sapphire);tagavedu;automaat;03/2007;diisel;3.0 R6 (173 kW);230 000 km ·;7999 EUR;7599 EUR;https://www.auto24.ee/used/3026541
BMW;320;;tagavedu;manuaal;06/2006;bensiin;2.0 (127 kW);121 000 km ·;8000 EUR;7600 EUR;https://www.auto24.ee/used/2897715
BMW;118;must met.;tagavedu;automaat;02/2010;diisel;2.0 (100 kW);116 000 km ·;7650 EUR;;https://www.auto24.ee/used/3061161
BMW;320;must met.;tagavedu;automaat;09/2007;diisel;2.0 (130 kW);192 422 km ·;8000 EUR;7700 EUR;https://www.auto24.ee/used/3027113
BMW;530;hall met. (SILBERGRAU METALLIC (A08));nelikvedu;automaat;01/2006;diisel;3.0 (170 kW);290 000 km ·;8000 EUR;7700 EUR;https://www.auto24.ee/used/3051980
BMW;325;hall met.;tagavedu;automaat;07/2007;bensiin;2.5 (160 kW);247 200 km ·;8000 EUR;7750 EUR;https://www.auto24.ee/used/3002581
BMW;535;tumesinine met.;tagavedu;automaat;01/2007;diisel;3.0 (200 kW);278 500 km ·;8000 EUR;7750 EUR;https://www.auto24.ee/used/2993444
BMW;320;punane;tagavedu;automaat (Steptronic);02/2008;diisel;2.0 R4 (130 kW);208 200 km ·;7790 EUR;;https://www.auto24.ee/used/2994322
BMW;320;helepruun met.;nelikvedu;automaat;03/2012;diisel;2.0 (135 kW);252 000 km;10 900 EUR;7790 EUR;https://www.auto24.ee/used/2047161
BMW;530;hõbedane;tagavedu;automaat;05/2006;diisel;3.0 (170 kW);266 057 km;7999 EUR;7799 EUR;https://www.auto24.ee/used/3000224
BMW;320;hall;tagavedu;manuaal;11/2007;diisel;2.0 (130 kW);175 000 km ·;7800 EUR;;https://www.auto24.ee/used/3024563
BMW;525;hall met. (titansilber);nelikvedu;automaat;10/2009;diisel;3.0 (145 kW);382 000 km;7800 EUR;;https://www.auto24.ee/used/3041012
BMW;730;tumesinine met.;tagavedu;automaat (Tiptronic);08/2005;diisel;3.0 (170 kW);330 000 km;8500 EUR;7800 EUR;https://www.auto24.ee/used/2952974
BMW;520;tumehall met.;tagavedu;automaat;04/2009;bensiin;2.0 (125 kW);225 911 km;7890 EUR;;https://www.auto24.ee/used/3051460
BMW;316;;tagavedu;;1982;;1.8 (103 kW);1 km;14 000 EUR;7900 EUR;https://www.auto24.ee/used/2563683
BMW;318;hõbedane met.;tagavedu;automaat;06/2011;diisel;2.0 TDI (105 kW);215 300 km ·;7900 EUR;;https://www.auto24.ee/used/3031217
